cid,name,min_lang,place_id,website_url,business_status,formatted_phone_number,maps_url,municipio_id,municipio,provincia,adr_street_address,adr_postal_code,adr_locality,adr_region,adr_country_name,opening_hours_lunes,opening_hours_martes,opening_hours_miércoles,opening_hours_jueves,opening_hours_viernes,opening_hours_sábado,opening_hours_domingo,rating,reviews,photos,types
yxdukivhnhllvfcexplkdzgqkdqgta,Taranttela Gin & Cocktail Room,none,ChIJs6OSuaQnQg0Rjm6VY4CXIxc,,OPERATIONAL,618 61 77 47,https://www.google.com/maps/place/?q=place_id:ChIJs6OSuaQnQg0Rjm6VY4CXIxc,0,Madrid,Madrid,"C. de Cavanilles, 19",28007,Madrid,,España,Cerrado,18:00–1:30,17:00–1:30,17:00–1:30,17:00–2:00,17:00–2:00,Cerrado,4.8,"[{'author_name': 'Patricia Pascal', 'author_url': 'https://www.google.com/maps/contrib/113818673781541066516/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocLvdTeiKFxALDVsUw3Fn1naEHGWhnIbM1ik0werjyeLBQDji2c=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': 'Hace 2 meses', 'text': 'Una joya para los amantes de los cócteles 🍸\n\nDesde que entras, el ambiente te envuelve con música bien elegida e iluminación acogedora. Esta coctelería es el lugar perfecto para disfrutar una noche entre amigos o una cita especial.\n\nLos cócteles son el punto fuerte —creativos, equilibrados y con presentaciones cuidadas al detalle. Se nota que hay pasión detrás de cada mezcla.\n\nEl personal es atento, amable y con buenas recomendaciones si no sabes por dónde empezar!!!\n\nSin duda, un sitio al que volveré. ¡Recomendadísimo!', 'time': 1752356888, 'translated': False}, {'author_name': 'Loreto Almazán', 'author_url': 'https://www.google.com/maps/contrib/114986775586572802100/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocKjznl1_fJVmT9D1JVmuBlP_9zApIHMLWBEdsHdjIsXG5l-Cw=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': 'Hace 1 mes', 'text': 'Un sitio increíble para disfrutar de buenos cócteles.\n\nEl ambiente es muy agradable, acogedor y con buena música, ideal para desconectar y disfrutar con amigos o en pareja.\nDestaco la amabilidad del personal: atentos, cercanos y un trato excelente.\nLos cócteles además de estar buenísimos tienen una presentación impecable. Se nota el mimo con el que trabajan. Y si vas, no puedes dejar de probar su piña colada ¡la mejor de Madrid, sin lugar a duda!\n\n¡Un lugar al que volveré y que recomiendo muchísimo!', 'time': 1752795898, 'translated': False}, {'author_name': 'Diego Alhambra', 'author_url': 'https://www.google.com/maps/contrib/112545212175497565906/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/ALV-UjVJfCa_hMZL6_WeW4_ENVpjDDvWzko8aM9EvGSmfCj9p1kK5FA3=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': 'Hace 3 meses', 'text': 'Un sitio espectacular para disfrutar de buenos cócteles en un ambiente único. La atención es excelente, el local está muy bien cuidado y cada bebida está preparada con detalle y mimo. Se nota la pasión por lo que hacen. Ideal para ir en pareja o con amigos.', 'time': 1749997424, 'translated': False}, {'author_name': 'Yass Quiroga', 'author_url': 'https://www.google.com/maps/contrib/116295422583727800733/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocI99clcEwS-pTv8nI6_2c4OLNHnDZ5HfWT4NlqgKYzjEPUJ9Q=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': 'Hace 1 mes', 'text': 'El sitio es bonito y agradable para estar. Pedí una piña colada y me encantó, además te ponen aperitivos con la bebida. El servicio fue muy bueno, atentos y amables. Volvería sin duda.', 'time': 1754064071, 'translated': False}, {'author_name': 'N Aguilera', 'author_url': 'https://www.google.com/maps/contrib/110020186097489018803/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/ALV-UjWsZGo3NlI1zrVL3T1KDmaK22nD1_GlBKFiYaXEmIBHbzv-BkfY3w=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': 'Hace un año', 'text': 'He estado varias veces y sin lugar a dudas una de las coctelerías más recomendables de todo Madrid. Una amplia carta de cócteles, muy buena calidad de sus licores junto a un local acogedor y unos camareros atentos hacen que siempre volvamos. A la par de muy buenos precios y con buena música que permite conversar sin problemas.', 'time': 1701003151, 'translated': False}]","[{'height': 577, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115142901743415447880"">Taranttela Gin &amp; Cocktail Room</a>'], 'photo_reference': 'ATKogpeutKq4U4n-YMfbCcmQh80qjFPmx_eDqmxwlYIn1uxcSFEA1w3ELmKtaRiP8JZEjHfoayHLSVa8Rne6UQE6ChhsZH-4-8CbufOKeubuWUc6UhWXCEknjxYO7hy77kGQiI8mFKewuLvFd9kaXxeGnra8e9scaNHOBIQd9x9T9EiCOgFZ8ZhBY4uZVzGywqWLK4kcC8TJpmoJu3VL0VTiq_MvfJAcL1JDfu7n3zDu2zCy32xjYJluKcHbWLIkfPN2VJJpOFxIwYAC0rv2hVL5SIoXBUPw1Ex4efYY2_xdSr3n0A', 'width': 1024}, {'height': 928, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115142901743415447880"">Taranttela Gin &amp; Cocktail Room</a>'], 'photo_reference': 'ATKogpfK2LvHTHOYr5O6S25csWWSFtyeVhrXiwl_GQJq0weevrL7RAPoelqKg7wLZUPgc1Po0Ui4qglFgyYNAAPV5pPHAZmRgDe_rkrZuSSov1GpXmvS4MkazTI2QvSyLbAzNI6juysbEklKXXxVe2qCkdwObwVD846cNxBuJ2X72Ub3pXOUHQ1Icj6pEqx2VCd2cQLJic1NcZOY-vInBGRyssgI4fFHlYdY1AKmpFBxmWcljP3T36RbE8qBlq0xrpqugHUxOHGq7_KQtPUfolpC5zMq-KtfRYaYQG2MRLxYBddLZw', 'width': 749}, {'height': 422, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115142901743415447880"">Taranttela Gin &amp; Cocktail Room</a>'], 'photo_reference': 'ATKogpeyjMvRTHp8O6QtE71ZoMlMRUgY7-l2P-udzpccFt62Qex7kKkhnu2i0wc6nI049xeiQSqXTNeRKeQYFezYycfcoafUi6lb8DxV0lGTu2tBDOTLzitE02GMKsvWsw2HpknZDbwJUHgTMMm9CSysow82gPxJCRVtXIHCTIguGMg4-Ap1N2-_gyuHOWtXpdTmTTJPTbT4jbTqvYjRIad-E4nBlbIvZ1QhijuK1jg-_SSWrIoIg9jwSABNfFekVkCC7qDjZzFOSIXCNVKSPT_gsxXtWFyh4g2JFrh2WEXEU38cSg', 'width': 750}, {'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115142901743415447880"">Taranttela Gin &amp; Cocktail Room</a>'], 'photo_reference': 'ATKogpfvo4YAZm4oazgIx_5dRDtovOSQIWg0pGFb0vE2sJyB-jUhPOeQ30hha6zwhjSlK00rieI54VIk_BBD-p1mDVRgwQ03e90St1eN_8e7WN4mXglp4K0rxn6C3wvo3t5jzaJOpbLZIqb8SERNhCZ4rUhQbNx1C0klgS7FRqxNrHtjOMsLOKNO5RHfv0QhoXwlEl9Ros8ck-aOzA2jiYHfXBy0mDV26Y1vqSL3WuxW8PMb6lWRgxabR-xJX3ezauWvuF609azKDTG8uAhkP2DDioBibaR5LZ8gzusIgJVlvYsNMA', 'width': 1600}, {'height': 1407, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115142901743415447880"">Taranttela Gin &amp; Cocktail Room</a>'], 'photo_reference': 'ATKogpeS7D3yBqUisQLvrViz8WdTR0yIQKnorsByQ5iOqa73eB6KqH5d9-iDyQI6i9a_el2iahhH2RyXm9ntL63qWfJXwKHf4j_e2km_jxMt2h3AIOvRxY7Aa8ABPWT4f60x9E0HVlbGrbn4SOhXu04HnkrNClkBxulIhIIsNwl-w241rtiwWcAB64q3scig8FJB1LzSEdjc6F4JTixuHPLB-mP029NCxx_xz6Xi7p5cLjpyU1UjIHxaAZxoazHIc9JnKpODfyPD7czaquFTz3k1GVUj1x4BatDRJ7gvxFXFixJffA', 'width': 2499}, {'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109750729762687273246"">Dannelys Caraballo</a>'], 'photo_reference': 'ATKogpcg3TMekh7xm8wIbLljGlRZF9IaSoGsc87dx1RnXaorF1O8R91tqEiir3cCCLt7ag2g31mvKz276JcVW7StMjfje2EiEB5aqxgWhcO3W0DWXlQ50VRy4XRzX5vOZN4uQhPrEV2i6rCI8jzPp09WZUu9MsNQdzsThc7Z8MlRCIg3Re4-SkRWu8gZ9aMm-ZOQ0dX_UJKe0YfPhitLWmv-90wjph_LGPoQ6HFARbtPQuVPHvzn0aP2vHaOR5VNccin3QUTFykMHtw3D8nj3cPV29hoeqTHVV-nEDg2ZCuRJPUgebPNudhoBuCZQsTbRSgllpntqBmOggiV-2f5vmLTwGj_TAxhlaehTuhizfc1lhNSX9NJBXut4LpOoESAHWmyAe7jAwSDglC4Vd7x3ADo-A7ihiA5ee_46I6uPXM0iBuGJGih', 'width': 3000}, {'height': 4800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102019375668751790685"">EL MADRILEÑO GOURMET</a>'], 'photo_reference': 'ATKogpf6Urwzlz2yRC4sSdopq4IQ7z_5piQ4neuz4kTrJ2P19Cg16Ibz28jcgosuQktWMj-eVVJvl0FPvW79ZXhk-U6a08LGg27pvCeNWbvkcpnUm_W-uvo4zBIVIXmG7cY7rAXpA1jf9Pi1FEwTokMQlG819HJxZ4zJAfZtTpkuMzvuoWvfc-C4xTw_UOpi2UDGTxATkZwpFuhIjgFD53kudhomPZbWS4k2ilVxgjkhdV2AlwsGPUuB9UhDyoIRMjS6ECsDYZ5c-zCcm2ler7kQEGSE2M6qeMfcl6DI49LINe0zGow5oMAWkQIGsIqpDJeByI3OVUMH3adfhEYKoDCiyavMkXXAY2Jo2DCZxjL7ZJkb0K5BgeAD1JBeAo-8CIOxz-DGopkEPdlLnSaBKC1-N5rWh9Ij224pw7OZPZ08Rqhjob9FSKDe4FlEuzPZ4neD', 'width': 3600}, {'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109124266074484305315"">Nacho del Rio</a>'], 'photo_reference': 'ATKogpdUFKHSh12qHUJ-HQrpkndooiyyopkZZJUxI0uskD_b8V1f3VRb5BFty9MlE9OwQ2BD4ctmoTU1DXBhRG709ZmoCzkAWYBvWHc5tioGuJID1BeAevS-jDFON8Det9oQKC2VkmePmNMvSs0HTQBy93YyK5CPl1SrfKnIqjQbtCeImMCaVdOVv4DEOlwyKw8ZFf-5DYHC7O46m9PLLgSN060OWw360e2GL4wXuT2ewDQ74Lt2O0waB4y35Rk_qNVvvRFDVZTGhx1TgT4L8b-1HR4RE_cr3NzML4cBonncK_RobQ8R76l6_9ziFA-zaB25ZVoZSGJ-64CJjYFr4v0CFSgHRtvnpaYQPYPqQ92qOnomj6GVSutv9jry4wGKMcMH6WJ3I0YZ0FrREf7Nf9-wgLnWHR8qD3CkpkjG0UB0gCMI7zI4', 'width': 3456}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102797124553499812426"">Conociendo El mundo</a>'], 'photo_reference': 'ATKogpdwzPOgjd9WuqVrb1fSIrlQPwDyv5-wwl3AIX4M9xi41kvP2gxoXmydkY7LbVgC7KhvXaM3QNAzLIvgYM2pzXKNB5U1JKfYld4swB03SqD1WPZWk4Cr2SRMYc3GbY3-vaAlCHLWgebzS7radTtyuUCz6KLCgNpZYDkWx4hNwEOYI0ttavq8-lXGscf51GawQbkp9F7mst_Y-bdS14mZ4nl7-SAknjfjr3WtZ0uMoyfdsa2cvhETdKSa5APHKShNucbFJuY4PDBccZrDXuK_cITEHGUVX3JFyo-H7t0lZ5T_1bY4G4nJZwgu0fjMVmDrZRQzkFNANQswO8xkEW9XLY73Yc7cjfCEoYMgoXfdKUu2f4MLTFmMQO9L-U89PAFSrvq5J7Mf0fgqOFgi9PJBQkYI86slIkyDaazEpg2-uCelYVj5', 'width': 3024}, {'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109750729762687273246"">Dannelys Caraballo</a>'], 'photo_reference': 'ATKogpc4qhaIhjYefIThv-TBo42qr_zQ68NQuojKxsDlNh4OviWJdCUFX3Qpk1kri9bf_srEhIoJ2gjlCg9YEYQx-iBBWHrDc9AQHl9MqdrxkZMz1zicqu5w5ZVwlWuq2e5iQRQqDQuy7Sxy_yZeUsDUeaXLUsGkNiBFt9N2TYUCRxMsDKxMkgcTp8fsaMZzjcGodFaku0yMn5v9kpNwOG3m8XX0ZIIaxxjG-J5-tNg-xwxpQVZ9fT0rM7wauiVJc8N4QPCZGCEHBiy9aDOuM-HCMcVG1_UATRvvDYZ6GLb13bvF2OriDgq_SZx35SQ6wylrEy6TMo8jg-0Bffr8DzQhnTzGpF2_W8P98QxR1pTf0QD94i7rK7Ip0PTDc0u_6hRgWyulUiQx7SjpFHWHH35KfDSR0Ti_bUAIFzarB5TBoxY', 'width': 3000}]","['bar', 'establishment', 'point_of_interest']"
