cid,name,place_id,website_url,business_status,formatted_phone_number,maps_url,municipio_id,municipio,provencia,adr_street_address,adr_postal_code,adr_locality,adr_region,adr_country_name,opening_hours_lunes,opening_hours_martes,opening_hours_miércoles,opening_hours_jueves,opening_hours_viernes,opening_hours_sábado,opening_hours_domingo,rating,reviews,photos
ztfkpoljibxlufkkzfpoatohbifgst,Bar - Restaurante Valle de Iguña,ChIJicf3ZhkiSQ0RDoVTeAB23H8,,OPERATIONAL,644 28 25 21,https://www.google.com/maps/place/?q=place_id:ChIJicf3ZhkiSQ0RDoVTeAB23H8,2480,Arenas de Iguña ,Cantabria,"N-611, km163",39450,Arenas de Iguña,Cantabria,España,7:00–23:30,7:00–23:30,7:00–23:30,7:00–23:30,7:00–23:30,7:00–23:30,7:00–23:30,4.1,"[{'author_name': 'Mel Kruse', 'author_url': 'https://www.google.com/maps/contrib/110786211014807324327/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocKAYRLdgZdIA78m0dEq2k19BDdjcBuyCbbV_E3DuVkwVZpNGQ=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'Hace 2 meses', 'text': 'Atención rápida, amable y menú abundante y rico. Lo acertado para personas que tienen que pasar por trabajo y comer rápido y bien. Se puede elegir entre estar sentado dentro o fuera, protegido del sol / viento. Volvería también si estuviera una vez de vacaciones ya que ofrecen una muy buena relación/precio/calidad en un entorno bonito.', 'time': 1750853764, 'translated': False}, {'author_name': 'Jose Enrique Martínez Gonzalez', 'author_url': 'https://www.google.com/maps/contrib/117041339676255608716/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocLXAsQQqKgyWWA3hSiPYHPX40xa0TADExtWhCl-2bCLArhSTw=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': 'Hace 2 meses', 'text': 'Carta muy completa y buen servicio. Terraza ideal para cenar en noches de verano. Pedimos sartén de croquetas y se notaban caseras!! También pedimos sandwich especial y hamburguesa especial, con pan brioche que sirvieron tostado súper rico. Muy recomendable!!!!', 'time': 1751321038, 'translated': False}, {'author_name': 'Javier FA', 'author_url': 'https://www.google.com/maps/contrib/115250216067688333370/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/ALV-UjUfXE0Fe_Oab-FXfbmSP6qBzqXSbcDXrDyOTR7yH_tpxRwAMRZ5mQ=s128-c0x00000000-cc-rp-mo-ba6', 'rating': 4, 'relative_time_description': 'Hace 2 semanas', 'text': 'No es un sitio especialmente bonito, ni la simpatía de sus camareros destaca, pero las tortillas están buenas', 'time': 1755790869, 'translated': False}, {'author_name': 'Outdoor', 'author_url': 'https://www.google.com/maps/contrib/109205600924338280126/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/ALV-UjWrP5vEiA73ZwmDHyHFFJKbh-_FhaZikwtS0dW8cgo1EmQqIK8=s128-c0x00000000-cc-rp-mo-ba6', 'rating': 4, 'relative_time_description': 'Hace 1 mes', 'text': 'Menú del día por 14 euros, comida casera, muy básico el menú. Buena atención por parte de las camareras.', 'time': 1753187595, 'translated': False}, {'author_name': 'Giaanh Phong Ly', 'author_url': 'https://www.google.com/maps/contrib/107720935787413875218/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocIxSDBYVxUZwjYjrcOYAA5W7JvrLVn2u6GZf7OfU0xPU6wo=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 4, 'relative_time_description': 'Hace 4 meses', 'text': 'La verdad la comida está genial. Pedimos dos menús de 22€ y un medio menú para niño de 5 años, de vuelta un domingo después de pasar unos días en Asturias. La única pega es que, para comer pedimos agua y de postre, una tarta y 2 cafés. Pues se cobro los dos cafés. No entiendo aún esos sitios que no pueden cambiar eso. La verdad en muchos sitios de Asturias si que nos cambiaban el postre por el café.', 'time': 1745223585, 'translated': False}]","[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100954672064487297081"">Bar - Restaurante Valle de Iguña</a>'], 'photo_reference': 'ATKogpdH93yLLgO0pDpYDBV_1WJ6vB4Dv_9sFaQ9omXr_Ve2qWBTSjhhOw3HiEKIWlLUIFy23HRNPsUIOl26SmtUN08axhBlYl9HQl04XS7n2eKvomPPBUD4f1tQyhDZurfi8_qa2yODQnVHr_39tsUF20thXJ-5wTngTTmKCJv4ua54NLO99s3TmugJEHk13eF6JUmkxF5kfgyMt8ekLE4yZj7mX69Hre441TViIHlbNfyQ7if6sXMledjqMTq5mPqOICXJ1NGY6cOAHZmpHgO4wKSzj6Q2Y_Z1PvvdxPE8XToafQ', 'width': 4032}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100954672064487297081"">Bar - Restaurante Valle de Iguña</a>'], 'photo_reference': 'ATKogpel2hMLHIc4ShWhBFtGDuMVsxLpilez90Ll9tSzpZUsfzGap3bKkgU3eracC3g606sVP47qNH_0I8pZqB4vwMABO8tXyuwbmzJK6SUcbf3sbbUHXU_QRo__x9-K_WSL_cOkeJPiqQZaCdx3eGD753C7SQV6XtVPlFH3_uOsTcaB8lGSPN1TY6QfV5JEXmaAnXw2dw-B4PmMxClZBJ0AWVOIHa0vQJTuyosvX6EcBhPp0JS0-OOxfl77boZeddl6myNXqYXZyeT8ZZkPWH0T7LLh1gZSSyhzv5XoCGgsl_WbRw', 'width': 3024}, {'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100954672064487297081"">Bar - Restaurante Valle de Iguña</a>'], 'photo_reference': 'ATKogpfTO200H74Y2qIAqmM9Gxe28enYB4ne7WerBnaeomGZzrJ9zVriu_-f8rdkoVHOHcMKby_1ZTvg1dJCBHltrYeg8jgHGlktEGsHdM46Iq1WXWYlidkXHjtPnjBNFJ8cO7jFHLbxrL5WB43PxIiSZD8UpUp2LL6jZmRIMs-9anTvFQL4-A58RpEHzCDD0GpXR4NtXQ2Vc_wE48iNFldisf0BpATlmaz1DuFV6RvIw9dzxK3vEfWUDZmD4leaZVTC50uotoSfMrpBLer3BMxj04NBNs9US_cmPomdBCzHRPPUcA', 'width': 4032}, {'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106219284965396829113"">Santiago Jiménez</a>'], 'photo_reference': 'ATKogpcom3J1bkS73aB_bopxm7ePCJvKiQhzCGnPO8WJWwfMPRqoQeYyMH3jiv7aux7YnYwE-5CAOb5EjeyCOx5sm6Czd7nJU8OqKuDpaiqksFodEMG79dEPAUARwVD5w2W8SUd0EKD-nfUEgHcm6OXeH_KJTjIOJpI_7sV9yPjC9EUOch7yC6mG-xgxBGk48zwkhVlxiPBRk9QAgd7XOafSAz_J7uC2jbwakyx_axolYUr5FRHEEO6wTB2Eyp4X3wwUt3mBseLQvfwnf1vVpVXClhZAKWW1fJKHSKTRvesenNTN_qUlDnVPS0LIQLAC9yVIp9cbP9f2KTbDxEZJidSTz3cPefqe80ZrnaeItw_wW2ENS0igKc_0mdCw2jz2pkJxJEUY6Jfplaib5dJX45s2oQ070AZyv6ehB4dGNOzJkpg', 'width': 4000}, {'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111434366134349821171"">INES ORTEGA</a>'], 'photo_reference': 'ATKogpcnOfakP7CRMxAIXW52oem0AgkeotSNIs4ZHMd9vVVz5NJGmqoGxu4RmzgP9ZYNjNaRIPMWqyV-pFam0XAGkIJ_IqXMEHMKznR_tzcgIydrJWo5oL9V1grle3wBQSXiGDIdSFDeRG6m7NPa9c-OG2mUtuIAEqexu60izdWJWJXoypVvG1pws9j1KUyGTGe4UJRkQ-Ndt8wIZNIyZbHHOWWtXl2-1kpE27DglEvpY6p8bBwqtPhCHU2brB3Exu0quGJJgXlnYoz95ugiFIRM7I70vqAbr8Huy0gUbcEu8fNnAYcX9uyvTVwdqVsDzABCbEhESaA0ESBhoInJI5VtmY8a5SuZ4rbgDeqSQii-gAsB-41OnIKJhx_DBAgt6B5heIHiwRXLCaxwB6qx0x2RMWHhR44MJUBZWQO4IbhLO_ZncA', 'width': 4640}, {'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114468605149777144979"">Miguel Angel Fdez</a>'], 'photo_reference': 'ATKogpcpjozkvjF5H7dxEOrsIjkcNkEHCyUfGJxE8F6BpplIVN1J26o-bFyrNjyWJBsZZ9_lMkAomhhspsAK7C1fegZtI4JA_uZwf6_aqV9zjbsx-9h7rIN8C8egKA67ouK8IzM6th0xpvZqolzVJH1_l34t0jugUhMMcW0mtcypleoDNlDST_uLvSjdhN05oTrYSqNbrXcsB26pNC3ROzWBB-VqLn5JpSOePaVh14TN6bgoYPY-tiDmZyjC4WFgDteV5k89cm-YqiFKfQH9NYNWfRug8ONTr4MKDp7tfuA_DAE0w6fjcaBEqY4gP8cQVOy2VH2jGhTUNKhnM28qTI-PUMTfIu-ii_xds7jYBXzR0RRV1-FcdTKkUiBWXW0y32qvBmkYLrDfvnGdvzWNzEB0oCLdcC3tidKVfnlpvTRhhk_UMbB8', 'width': 1600}, {'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105315849912745077908"">Xavier Domenech</a>'], 'photo_reference': 'ATKogpfkoND-T5K47npIBf2u1ZnYDvgqmbk_Vw1PINMw6kkhmc-PCK0OTlYTifd9vSBeTrHPYw4tlF55N6Npd0q9dywNfgpu_zmGzRj-eJNKU3hLjhb6AzGq2Uk2OLN-2tsqBkaaR6wE5uVmOaJqhWb5RAVTQz3PTP1L9B6B0lYEAcm8XCh-IJAa8ppDkRtcm3nMqWvMmEcKLdzs5zS4AARX0wtvlAASynZNpJtlAM0tv6ZM2XhKz8nrFqvVNUw11dUZpAv4yQ5JVyHm9a88UwVSrFXF3UKHyblmCSbySKxDrQ992fNTYVwsic8EKbt8IT-rgcytlIkmARwhyc6z5dm7zfuRS1nWl5jkV97CAiXiCxoOiHKBV3riA1E5Qug3oYbuFB20s_2VNVbC640MqMwTQcKga2ebKF-fR0w8oYVowGn5iOw', 'width': 4608}, {'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111434366134349821171"">INES ORTEGA</a>'], 'photo_reference': 'ATKogpfMO60D8wu7UXxzNH5Uy4G4NGZTve0VtWYtGD5QoR3yVYKyGJ-73_5FI0FjCjyNQbbYM92kcxsZDcoebvMLw2k4PJ2anhS-o-g99p8qYx8ZWDGabr5Z1jEj6D-tz6qH9cpgYn1S7ZHA8NQ0DrfMGWdAwM8bNP4kKF-aZAypxkXZUBhaENCbxzbFVMqt5lFbS2Ooh4KQ9aUEwIMHf6_hlYaq_1xxeCUq5XvZryTSxhjPUYdZPWvykr1xKbvBWf0ybClNZjxvA-HEyeUCd1TOigOt-zc2W1L85nJVYQ9AQAXC8RZr98WZV5rfOq9ggxrgZvJEj2gGIdhTTxEv3krRc-Sc0BLfRVS2f8bMYGWa4h2ZgyqczSDChtPitAPUCdiE0TQOtQRXBzjKPvDhb0S9IlKenBD_plcuc6PBOA1PlPNTaTTu', 'width': 4640}, {'height': 4016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118124495594080574582"">José</a>'], 'photo_reference': 'ATKogpemSibO3NdZZhyXx7q-gvbtgHy4qC6ftmrGg-AbBICwnW5GuBedw8hE8bQsP6EV-ghGSOzqr2hgRv5HBMCqOh5gW9izTqvVHP5wU7ZsrJ2s29WOrSFAekSP9Bcz7MeJ74DN7f-_S68oKmyCsuQAASedRwBiOJZwZ_7SUnh_oO7-73jvb4Ipwb3JXicaTjYAcDlr_ZRsZR74pxtYBc0vkvT5GRy-wht9JC6WlJRVr1xpZEcIsqQ1rBpGmTPxSvjJ91uTKzxxKf6KqUmRQkDzr1ZF6HZZ_XJVUCjLLzU5w6nJ6XKUyGdryyYDC_FO7j8OnnmhGh-d2BmS_u8XUAqvE0C_wi_Xl2IgvPD_ICf2EBZPNXGXlWipw4eVICdpTiGU_ZYmYnrCVV8m-uw2EqFZe0dwoGAq9vxB04i2Mhv1TBPq__U', 'width': 3008}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118070477953026652790"">Mateo Cardona</a>'], 'photo_reference': 'ATKogpdo5r7O6rK_nXWvBDsz-ppbcZ8MNc7i33VHxa4UmEolGQ1ZEIFSoIsoAD27FLFaDilS858NRiI0SDIU7DBt11SJJsGc_I9RREw3a1BAfpQcEiMMYJF1pyI1ALSYzJjqrSWttb1lHPghgBCVpw6dvDcmEcqZWOGE77riq1WTCQkV6OWePp2s6a1NBkQNIVAvuZG0RECyTCzVrPvgMOLeBZhFA8rKumJHBKBDW3cxoYwUkL1Bf6JHQ5peP8PMf5DBzEiDnYIke5ZUalJYwkSc0wweSHRrwvdhBX-dkf2rBstEHTR9OjQvhrSJjf4kvDpPs19s1a_PmGbC7wcw2Uv-2Gs8zTBls3rw1fSq1CoDmeVONnQPWOdf4Lhl6QaNyqrTqgU4PshNQBnBE1UCRYg9qpHQ-Vse0OMKkZdydq4Cfv9fNLXU', 'width': 3024}]"
qwaycrsxvfjsioedzckbayihulazpd,Bar El Rincón,ChIJa9UwUh8iSQ0Rrld1h5ZT4bE,,OPERATIONAL,622 21 03 47,https://www.google.com/maps/place/?q=place_id:ChIJa9UwUh8iSQ0Rrld1h5ZT4bE,2480,Arenas de Iguña ,Cantabria,"Av. General, 56",39450,Arenas de Iguña,Cantabria,España,8:00–24:00,8:00–24:00,8:00–24:00,8:00–24:00,8:00–24:00,9:00–24:00,9:00–24:00,4.2,"[{'author_name': 'JUAN CARLOS', 'author_url': 'https://www.google.com/maps/contrib/103048959607082068631/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/ALV-UjWVM3WKuVUOEdEcL4h7RFa2Ah5Re0qQuOnIpfl4mI1H9L6SPUrQMw=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'Hace 4 semanas', 'text': 'Pasamos hoy de camino a Aguilar de Campoo. Buen trato de la camarera que estaba por la mañana.', 'time': 1754819557, 'translated': False}, {'author_name': 'olga de L. A.', 'author_url': 'https://www.google.com/maps/contrib/108908166950558275524/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocI4b71GUW5XJrUFBAhIPtbZvNSTCyv7j5YM2zszsNIrXpLDXg=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'Hace 2 meses', 'text': 'Un bar con pinchos variados y muy ricos.\nLas chicas que me han atendido han tenido de buen trato.\nAmbiente variado, respetuoso, una gozada', 'time': 1751464622, 'translated': False}, {'author_name': 'Carlos Escolar Garcia', 'author_url': 'https://www.google.com/maps/contrib/117881556629032336849/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocI7ooNkWIZtpdPK6sujNjOT4EpL5hDuxpjr1AaVkNC4D0IpEQ=s128-c0x00000000-cc-rp-mo-ba5', 'rating': 4, 'relative_time_description': 'Hace 2 años', 'text': 'Pincho tortilla muy bueno, poco cuajada y se nota el producto. Paramos a picar algo camino de Cantabria. Camarera amable.', 'time': 1690115587, 'translated': False}, {'author_name': 'Fidel C Martínez', 'author_url': 'https://www.google.com/maps/contrib/118183258766278846540/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/ALV-UjUEA_ebtb_6D7nK6CUMxusy8eH4kSKYgHr5iZocwgCcJYcOCqN7=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'Hace 3 meses', 'text': 'Super majo el dueño, café y pincho de tortilla muy ricos', 'time': 1748682134, 'translated': False}, {'author_name': 'Leo', 'author_url': 'https://www.google.com/maps/contrib/104154910697332851899/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/ALV-UjUhvquvrsl_ti5sULVfXCXYG8ZxTVMjrWgSVOxVmPtD6h_1lOA=s128-c0x00000000-cc-rp-mo', 'rating': 4, 'relative_time_description': 'Hace 11 meses', 'text': 'Hemos pasado unos días en la zona,hemos probado sus tortillas ESPECTACULARES!! El trato tanto de la camarera de por la mañana y por la tarde haxsido excelente. Muy familiares y cercanas. Volveremos!! Recomendamos 💯', 'time': 1726683401, 'translated': False}]","[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117751701992640999143"">Ana Isabel Fernández Marcano.</a>'], 'photo_reference': 'ATKogpfsXFjErd3r2VA-4Q8JZdLy8T38JDvfjcDKuy2VecVS5BC1pNraj8XLQiTr3E28rOIWYXoXI6md2VVGpidAT8AiCtV1iXfZHG8ECIlvXCdUNyrQ8RZuAzbCxkeH_UmXx9Mv2DCILYZdfqYJNtuLajW23q_RRFBsIWRbE4A3xbYfZihggWQy71QRygzhO_Ln0ncBxmOpJFvqU3xhFhqDfgv8Mhi-_ATLvjOAl2SoY2csaBqv7emCKZkec9H5hSHorpI7x4uSbpPjaypkXhAP8jWDLIbRSQMZNtKGacUkEAEfmwqGYzXrI8ej4pdhp8IOG9BnLB8EVw4fs1n95UgUSbXXdBDGexVwNTLmKtVoAomNTxQ8GxDLQQRRTz2zDMslcNfwF4_Ff5p3bximagefEocsCfVf9CD3Td2qpbU0v_ldtA', 'width': 4032}, {'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117881556629032336849"">Carlos Escolar Garcia</a>'], 'photo_reference': 'ATKogpdee4snwuupa3Xge2MXIvrW2nPBCi3ytXZ812AXdm1frMFho2koWjUdDi7O5EBIMvZXYA0Ngfyrj0i8Q6F7-fuzAYUwf29ZVG2AhrDhs8SPsRPoxZpFLpvhBaG1fY9x_sSBf8uqUU68DId0xQ0f83QYBDlcwOZM6iHRTPdUyIW6yOzX7BG6D2uI4RoI-jBYpPOnQOH_oYyva9ml-Z74hqaElaSLH-uI9C_9ind0Y-aQSeRLHgUGMfuXC3JAezJf2duB4Q-X1b8FavQlSneeg-xXAkbeN6EabX3A8zelu2h2OP4P9SFiXWF3eMHGV_n4p5706vzFtY0W17IOCTdgbFDI3ibYcxino9SfJhz1PVggS3uhIhaMB3d4GPBMgB18HYptRLasrWMVm87XfVK1s8YhuXCWZxcgTNLW_m1vX_mCDQ', 'width': 4624}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116801914531378574496"">Iñigo del Hoyo</a>'], 'photo_reference': 'ATKogpcYiLlRQ1QGZSCjd_K7mdqlSE2zi2n8L37gVZxE91TYxJ2mC8mGOj23OebV1bYt2lfm6OzoSne5AzPzeAW5AFezGDMYkzBffNTnFFRhsa8pGjE9wg5SSLiRh5WT7UShHfge72iCZdx5sHmSZ5iwXnmkYfgZzJyitDJQGuPBL7qL7Qy5WnaQlPE02QS5ifVI4ViVT3L8fxp8kH5mBD1EvTfEyE_7PiVRGiplElREtXf9oyVdIg3M2Te0L4_ABAo2I04vZ_T_IC6Kxkmby1m8lCKxV2DcoKi_HKe2iy3gHTiN2KmD4iXcYfjh9JqoTvq-NL4kjscaZxURre4miaRkZYrJsGELcKgog9qn_c_MSHa7VucpCmF7IMl_WHvxAHbfQGPWKvW5od-Hitt-8Zph3SDJNDmpv-IuQM_lSLvlj-Jy-QHt', 'width': 3024}, {'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117881556629032336849"">Carlos Escolar Garcia</a>'], 'photo_reference': 'ATKogpdIiHUyb7qj4HlrWtr7KtRooEK-vfgGmDlovkh1HUz6sBllRvSX4d-Rqt75Q-7vlzUFbhgzxDQTBQVibnTJQAsg3ry1c0wXadV6AkeTYizWklJaBf7_ihG3f9wdTJCBy-W8STUWUcbHiSW0-tNrqOEBNWpHQ9xNutnO7ZdgPBYH8KVJobQIu5PKbH-jQlq5F1y2L7O_0LSJerzGqYRKjoa6oWrmec2hlUlYwgrmlRGOMmK1NvVr7HPepQO3rE3a_etUP1gtTqFMNqOf6hmVuw5KdqiDw918562FCH9Crj89tfiV2_OzF3uxWZaWYf8psXqfcktkLdEfJtHCp7iCCy_k6tNWotEcye1v78rg3taYEw8uOwpF3IRMzFj7XE-vBVMVCC3day4NYz5uzQl-3fk1NWTDjkb_QxMGIScwnLQHC1K4', 'width': 4624}, {'height': 1024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115905787015906913291"">Carmen Gomez Ruiz</a>'], 'photo_reference': 'ATKogpcmYgg9he5t1nQol83xHLmKLWCFz3Xhf28wjkcbnbuq-E6jVuz7WEPD5jXevYcf4jWvFJ-geTy-aXF2NTWSjiy4x0DPDqHVr50w4Cf2xMvZ1-ui9OmuiueBQvZ3YGqNzygE5abnKUvg7oVzWhzolkqBSE-u_MALM6gQ3f2ggvsyKlgwemDZYJo3GZbCiV4T2lJ9lAbCs6wgXiEcC76CXH9_Dh_5l5kRZKeHsy5o8ke4lGstHnDoTmttYTZoPe1I0IcHLZp2QZ1-sO8UObv7aLTVIR6DtGFwEmxOfTaYOVhQKsCKR5FGqTk0v4ZM921OJJ9Vo0FK-Ak-mMUs0-_OKYCgMrtqAylKqc9p1tzqc5pE6aR884GeOrUjFg-m8K4TRpHQtO_7MYxx79ouzPod2or-U_-vFu2QtpA6LtqPROY', 'width': 1080}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117751701992640999143"">Ana Isabel Fernández Marcano.</a>'], 'photo_reference': 'ATKogpeuhSC-187-N_S69INweMYeFTsBtfqMjU2kM_JGai7DrMx_dkfE_yTqZ5x8qTg4re_LScVzRiFbfvERVWYjxPHkpSWtd2XgAf0sXp7FwJUG_ohvVrpUY7gCF9apIFNszjYY6KQ7iOok2iqxz9_TECmHufW7qJlHcufA7KVVs-wg1QGBs_4kp2dHS2Ar70LDtJ1kcHew6bWWk9PEyCuXxCEfFan4aVD2NeGDqS4uqFAPyd7w30HxHSIH1sxI-GFXHqPkmh8nmJ0_cpQU6j_wpy5QThHp2xbifLXsOptO1wyIBE-7hgx-G63mi8YD5QIecUMQSz1AApSYqLH14yHxkYZ6CejrVVUbzyrfnpm6aoe5v-6p5zP-7HFTNrWkKk4vRpTi5hI_tk15pkKY7ZolNJfalrn3KZJ9s8SNSY_rg4sW6w', 'width': 2268}, {'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115980368806731909203"">David Cintas</a>'], 'photo_reference': 'ATKogpembe40ziuF4OmLLS1ekjGNNqABsZClHeFF8vS63A1MPGpvPzCXGOXGt7f8PHJE7knx50UOTU38sN9r13rURidNk1O0ILoqTMOcSsGmsX6cUK40uxj8pYA6ur4Tuki8y9Fkp9Sc-kt8IRbqMd2D0cmdFPH5o_YqFdRzCFfXblMf_IQFOh0gbOT6r1lLPSkzkyJjJfunl1ffEXv98EcXgFUdPcbOTMbhkKteSUGTbgqHfXI70VFNgfXI07WwBP-qAMpUNWDjC_nxXuQ2LDbnFDerEw9six_3hkQwZECyijOOodrunTR-TbDFaLz6svYpNfA4HUnF0qvc85uCmxr-d3-aaCT_1XjYzWGgAYy63XDErxBPP35uC3JPIm8eAAOKjmhp3sN78qafZG2xoWRhK1w1pDbStAz3cjNgehf_aWZxTA', 'width': 4000}, {'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111065117088756224741"">Eduardo H</a>'], 'photo_reference': 'ATKogpddSrQ5_7PUeGuwdc5Im8lBST0vXw2SUESsosjHI3GSWcVUxjqFn0dAZUS-DSjlIhwPcfHjrv7iS5cPD_BrUdxArCdStXqgCZxUNpQ2J4L3nM0h142Cx8-7kbcQ2_bixOKCrbnWA-Br1ajnOjxa18eoy8daRr31ogVCUKyMCwDZ-iRz6PiiQlApX2Aklwjc5XsOST7jhFxjvyvRG76ImCqU2w0Vv-4fh0HzP0H29embNHZtQHD3TyEy70ebWepkbMKxgLR7wQjxdRSMTwQKDxhGrZlxBz5RJzBoNq8ONLrGzne5JUQA9sIDHiBU4wDC9Q_lZW1PIAhjydgQ7fyplO-1ergXv_YHz2yYC4q6IPxdNPFQ0LDCwdVdqPyyfF-mI_SBVgMEu7KoQdV_LajivMMgVh01dwU1ScvjsGFGxPb7z2zq', 'width': 2976}, {'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115630753453786304570"">Juan Carlos Diestefano</a>'], 'photo_reference': 'ATKogpct1KR-qfPoxkr-wO7pJvKHstu2y6KoLsPjA82AcnvTZo2RUCHhcFfK2AEEPjGsDH9C3EHh-LJkhGRUX9aNkOX7R3h1GBCRWlPtBSI817hbD6vFNeWCsL3qarDSZFkWFsw0R-c4dyx-hd90CHKl2AWzSTJZEHpS6xlYtmXsLD1wF5WugoQkGhfukpnIOcYRO2Gt3dzT1yqGSkmfHWENvBXbavba2SMmZSkWv2bUh9uQJPm_2_F7kKbjBZA21yh7toPTloViRe0d4sAcLljgyQK_81Rv3lJ84-do-d_RKYL9SC7ybeAo6P3Ry79ND3w3F7nze8LcZ3b8PbxdX0qw5WVwAPczsoDvnFIU95UT6DqjiRlVA5epl2sbw-U4aHAlD8umZfDVjkQhYEXJZjm_J7UJDeNlDw07B7KVoEAjzV5bAm0', 'width': 1920}, {'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117751701992640999143"">Ana Isabel Fernández Marcano.</a>'], 'photo_reference': 'ATKogpfI_HBYEU3klUIePSkweQtOuG8F7gYOv3bUEX3xPws99azho44ki2YOITBXjSnCs8TJMdmG9oAH4tmXmu-as7Z8B2O4_DAHNDsPWpQVOEW3LvG0fsnRjKLOwGUFKOEreB58Y6z3T_-_wW1Wgb9ZxciTinBlwDVbh96P1kDjlloNLB8iwjNvEeIBt3xkI2WCbvcBLp_8iAiR6eaxubsIfGRlV9_K0Aw69G4XC45bUp7uQKut5P2ux053kNVH1--LZAeqUZlW66ceZk1Gpxgh37yK78XbfgYyQbmEY4-HsLT7b2RcC3dlTYY9ByBBY1ni0UAB5Ai84xutRAD27A3YqJBZaH61hzEwL7AkXu97lZYrasuugxiZTu77-nM2y97n4c39fw83wQwsvGSPuht1yVjpVPIbFnxdbrhZnKd_JnL31A', 'width': 2268}]"
