cid,name,place_id,website_url,business_status,formatted_phone_number,maps_url,municipio_id,municipio,provencia,adr_street_address,adr_postal_code,adr_locality,adr_region,adr_country_name,opening_hours_lunes,opening_hours_martes,opening_hours_miércoles,opening_hours_jueves,opening_hours_viernes,opening_hours_sábado,opening_hours_domingo,rating,reviews,photos
sbiprujzwnqmeodqkvkvpmmsuwiprr,Restaurant El Catòlic,ChIJT1ZJPAevYQ0Rp8BPZIHDrk8,,OPERATIONAL,617 08 37 81,https://www.google.com/maps/place/?q=place_id:ChIJT1ZJPAevYQ0Rp8BPZIHDrk8,1134,Guadasuar,Valencia,"Carrer Major, 39",46610,Guadassuar,Valencia,España,8:00–16:00,8:00–16:00,8:00–16:00,8:00–16:00,"8:00–16:00, 20:00–24:00","7:30–16:00, 20:00–0:30",8:00–13:00,4.2,"[{'author_name': 'Alejandro Juan Espert', 'author_url': 'https://www.google.com/maps/contrib/108003226781836064249/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/ALV-UjVR6stpbRm1PL3jSUSs1Rz_SfXGfw_Ewy5AWyRfaUx0g_-Vew0=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'Hace 6 meses', 'text': 'Un lugar muy tranquilo donde te atienden con mucha educación\nLa terraza tiene vistas a la bonita iglesia de guadassuar.', 'time': 1741441246, 'translated': False}, {'author_name': 'Emilio José', 'author_url': 'https://www.google.com/maps/contrib/107633433855936254517/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocJbAFhEoX97bRSH_ov241ne8CSc2VZLanBCzJUFmIMrEr6O3Kk=s128-c0x00000000-cc-rp-mo-ba2', 'rating': 3, 'relative_time_description': 'Hace 7 meses', 'text': 'Es un sitio que se puede estar muy tranquilo lo único que no me gusta es el horario jajaja me gustaría que estuviera más tiempo abierto es un dicho que cada uno tiene su horario que más le conviene claro que si un sitio bastante bien la gente lo mejor posible mejor que hay claro que si', 'time': 1738705089, 'translated': False}, {'author_name': 'Mansueto Nagore', 'author_url': 'https://www.google.com/maps/contrib/107914684629676967212/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocJHBsDGNfrv_2Ju1VyrEuPyeW-r-QZN2QDoa3uUwM_N5g01aw=s128-c0x00000000-cc-rp-mo', 'rating': 5, 'relative_time_description': 'Hace un año', 'text': 'El mejor sitio para comer, para cenar, para pasar la tarde con tus amigos etc...\nyo volvería sin ningún tipo de duda todos muy majos con respeto sobre todo, La jefa( muy maja no parabamos de reirnos), la cocinera (hace unos bocadillos para moríse),\nEl Hijo de la dueñael (Leo),mejor chaval más agradable con el que habladoy gracioso ,Maria José (trabajadora y simpre está atenta a todos)\nMe han tratado con mucho respeto  y se lo agradezco mucho\npara mi el mejor bar o restaurante del mundo Volvería segurisimo', 'time': 1722903649, 'translated': False}, {'author_name': 'SILVIA TEIX', 'author_url': 'https://www.google.com/maps/contrib/112119999428816775591/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/ALV-UjUKABmcA2wvpHVZB6j_Nktxt6ezyQr2o-MEzh6ftD7CScFduR_AJg=s128-c0x00000000-cc-rp-mo-ba3', 'rating': 5, 'relative_time_description': 'Hace un año', 'text': 'Entrañable, grandísimo para celebrar cualquier evento,yo celebré mi cumpleaños y el entrar y ver el cuidado con el que María la propietaria decoró la mesa ni en una boda.\nUna picada exquisita platos caseros .\nMuy buena atención y de regalo nos pusieron unos mariachis donde todos cantamos y bailamos.\nGracias por todo repetiremos', 'time': 1708279314, 'translated': False}, {'author_name': 'Sonia Ribes', 'author_url': 'https://www.google.com/maps/contrib/112644210086444800122/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocI6sbr8QPS5Vb4tq3Uog79OjHtAnT9w2Uo7rbSlV1md8lrqNA=s128-c0x00000000-cc-rp-mo', 'rating': 1, 'relative_time_description': 'Hace un año', 'text': 'Pedimos para recoger la cena mi pareja y yo. El peor sitio donde hemos cenado , la atención fatal , unos burlones todos .\nLa hamburgessa no se podia comer , la carne no sé ni si estava buena , la hamburgessa era la angus (la mas cara) , pues la peor hamburguessa q me comido en mi vida , no volveremos sin duda . Trato vergonzoso , gente sin profesionalidad, comida horrenda , basicamente tiramos el dinero a la basura.', 'time': 1696149966, 'translated': False}]","[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108003226781836064249"">Alejandro Juan Espert</a>'], 'photo_reference': 'ATKogpe8seAR_QR9LZhMSbzqo_ekp35nQVxwqT4jTgvjf0rp5Idr9snza1UzfufzHE8Re91SOk5vn2ieYAseFtqtMojE0LqpWC1ZTq1mV4KKsLqpXL6MTS-dsSurzPlblDtIyMqzHoVppSzEh6d3evQ8q7RD_0bq8xZs1Q_yHefXOsamuaoYbk9ShO27OundaZoosfPi1SRO9fdOczV3CdhkqJDBcebvcOXmb8iL1mXeO5i-d642sXGYdu8osUEAs2aviyNKWR4zARCKDBUFwT735NEQ6Pl4NuJH1xcfX5m35CCDD1PPXkz_pnfbVcC8p8IVng5CRM6Xi5PYdPnUSAiZQYlNAJ9LnwoUBlruifXSCHwaQnH9aGR36S9O4DHrRKr7HRfKDlDXbkovRvDy2m_IHZRjREYjMLA1J_gLxNe_o1hNnA', 'width': 3072}, {'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106020005981475858829"">Joan Giner</a>'], 'photo_reference': 'ATKogpdFh8K6D5Tosf-vzSBbPe33SdNea1UdYnMVFtWP2mzgQkWmTxujzI1hjtCNSo_0nN7z5aiQ0askWX-FX6AdSVm4Z1PrQh8j414Affawhxj9rN8tHDasNSDHCnJJ77X8avpBygnMR68l5tzwBOUmTCGsGPzqFPhvKCQXdi5PVF8WCvHJSS0HorhMkJZKp9O4dBsOUh19UJp9VYigTawJFALyxmSnh4AplyjqJkupa9G1Gtg2LFCFXhamPDLXBeoC8XQQ6Xo2kyYE1AAHJDfzwB4nyhd26g_9pxjB34mg7rnpyI0clDPiFhGuQoA296Ni13cK6EiPFSOfzC-zNWisF3IvzASiqIorsD_sD-qu7ZQXvKjtGb72F-uUoCHuydf44xAYkwKMfrFerJImxniPtorvQKvGhTqPm-9bJgoa9N5Otctj', 'width': 4160}, {'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108610971430727610468"">David Teodoro</a>'], 'photo_reference': 'ATKogpcOy-iwRihm4ox3EtRoHw_n3PzjcrkWw9cPGmrXi9zA5ZaJ3HfvJEwejO4ZhRC7InmbtVSYdiTHeZ8SwcnQglhb7t7rZ8HErgQhinn7jedfHZMblN-AzLbHx8dtIehAuFcpz3J8k-9n9hiENh3V0ncrVmBtDDtcTrucQiuiyOwCHmqcViHNqB7Xm1z1_4DNo3O4OWgkdNLs581MhldPcnk0oIHLF2VlZJ3x0d_BS2mxRprpYjqVfPIAskmS3yTzbgVslAsJL6zWyp4qE9KX7CIYXZ4Wu8uy7CSloheOXvkFFuwZCjL42pGMIoFiFICZmLEh2Q9xeRNu2QN03hwbAVwsXPl5aP5WVqCavsRNR7Ih-t1zIU6jFBAKby0XVBCugc-DMvJqbb0zunZWRaoyBVonDc9ob8vk36G7ZXBdsVTgug', 'width': 4096}, {'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108610971430727610468"">David Teodoro</a>'], 'photo_reference': 'ATKogpcAM79S7CWLV1QVZaXw6LpL1Zmgfm3hy1iw2Ct0IEOYykc7-XGDZrOq7_55p3HpXHYY1lnjyQ41xzGnL_mH0I50IOnCDcDs-Ph4uwH6YWSUpM1qNzR1VDJiOKcZGi2bFOw_Dc4c0x-GyoLTKxFZHeEp7sBvuPTzyMI0PxE-DzEMoQ9qlgQ2Cx81ufPXJo4xFMvZipLHEisyg9CwyDkNL6FBsYd1QU5gbCMUyxmiDrJB2mcgq4WRNPBJE_m5ifSA519zny8voPMG-jkaFJXfnUG-fvjFYE_cX14g7G0E4euO9ky2he01G-HKhd-Nrm94TulmEqxzTdSghY2s4xiTQgePQbMqYJ31XMDBDmrpQOSPzO9MXVAZCEf6DrZ0KIXG1xaCLJv_tSELJZnIt-xsPlZhIz8ShEdM6s8lHKyvNcZ_eOZh', 'width': 4096}, {'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108610971430727610468"">David Teodoro</a>'], 'photo_reference': 'ATKogpfBlQZnK08vdPGCgN2SE3yGcQZocDnuOMfjGeUDvoggWM6S4Pt5KMXcRQTGocqOT7nP9spynX5DodC3AxZSr8xFM9nl6hH4hlZc0h8pIfM46ub22-kcbYEX6YxsDQcxoVQNUOvzWKkjx73TL3eu66jenI8vc7MIumseDPgyu2g48Qlz8iDReNr3IHajMVd7c0ZX0uMPOXiKLiKeR8bFzDlfrQW7XCDn8HI2GapelwDgRJBjz7W7t8PyL2d_A8XrNn2nI0DYoPQ4VagE0Zqn_HzZ662bXZZtuEJQ2u4IZ5phKrX5-ccPViwlVWpx720aq1ZEdbGBsgGXf3cWcqaEDe8yRrvSR820-w8vXQAA9n7ivmrqbglU03tO6WUUJi8mPwWCz_VX9IVarw5guj2I8RkRy69aWEsBDJN0WzUjNyNcKsw', 'width': 4096}, {'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106020005981475858829"">Joan Giner</a>'], 'photo_reference': 'ATKogpcaH_PBkxjd_OYuoF04PiZUR5gSWwIhjl84wvAVPvz9LVtxiAIVfNXjRznmwRSsSMotJkSh_WHf-50rfIllCzF5ysiCQbS54DuVeAVpbGR3CBzkx3gFnPjyBSr61xXOrHaX14papI4pWCYlylI49b-uJUjwX_ljSRZ_yNknzG1J3pSP1qUmJKEETLS5_roud-tXNp_OqwWo58P5vhCZRQ7aJ6krJ5mo63LR2xWnyyEUA6oOlFuvWdODMGn68y6ZgO-hxeidc7sEwpXu6LSdPAXhOouSJ7ZGl8ptuQlrVcO02uzU0v6pqL6N6WsXzUJsy8f5SaqqOzguGAAtYndVVSaDOOMXMH1S-19bcNN_Rpg2HXHke0d5Jv0AuHnIK5Y3Covar-kJgFlJXz2jFOgn0yIHzQOYQ260K-0x8FevT_MrFQ', 'width': 4160}, {'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114341240020323823415"">Jose Vicente Moya Sentamans</a>'], 'photo_reference': 'ATKogpc6GErxYrzYuudaOvgOaJOZNCJ2ffCFVHdy_VRwKtJH9pTR7PGuolXo6Rj7mU2bi_kSnqxhOoX2HC9ku2saIPrKz1ZtGgDxX4EgGOQapWlxI_vEnSh4CA58W_6UGV6FSImymvipSuEjCGdyyYjeiGwFWY34kvjvFfhu_fPXck7F4r9aYi6jaHAx87GHOSTEXV0KPVvAstIQNEB9bHSF7rRBABGwRpckoWRGk_eMvBD4laq8KgQusHD3OMDFT5R8_kcCQbiOoZ1-0Nc6OluB1Ry80obg0u3f32KebWkPJTI08xfT2fmbr_oXCpOCSMjYHsooe9Z9-D57Km6ZpDEY1qmEYNRytp5Qw16qLLcDlc2Qxxr69eZcfC3LwSEqW8axntd8qiGY7JgohOABCqdFKXqrwvJcbUrxdSWPr5j1NZDl6dw', 'width': 1836}, {'height': 1564, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106020005981475858829"">Joan Giner</a>'], 'photo_reference': 'ATKogpcgli6xjaEsyrZ7pdQzMqt85AQyYanu70Rq4WmEs-KTy_tIzoqEfV61kFaqxJQcCzaUfeT5foBKMQuk9EvIJRCdhUxINtgSYUtSXcHslIZb328w-WBFf5Z0qz1w14lfv0EUkr6S_hQSeLR1JyR_-27Kw2723459U4AksuhOgo5FCM2DO97zRHT6zE9tsxjqNuSJXQKBorVJTdPOYZNLaPRjiun7wG3zIEc6SSr9bqYYHXENncTs8lDxFs240SEl_Mi3eR3NX4cdnNdYZgpdaaEUp6nY8dUtIgUQu0A-aehN6AO1fsd-u5H-HqNWUwtijoCQkLszTnl1UtAI9NFme5F650Zw3FgBCJ5alCPCpugfOeqRx1lwz0m9QNSDJINfx7VxJsmSDtEuUJbcgVrFNOg-yFLzLGwv88_GhOlGc-8', 'width': 1564}, {'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106020005981475858829"">Joan Giner</a>'], 'photo_reference': 'ATKogperbbOxfe2ap17mmqAjHPiWo1gRUY7Ujg3pQL9z8Jggkpo0u39Vo_O5uZgu3U-EeGcAW7vrGh_RbEJugKJzzzF7aDlO8rOFBoBQzHpQxjPfD9uNwis_ba1G4-rR8w3ISGGLJiUKfnO_VOPBrdgguEXdWyTcJC67pJCeVqEQO1pIkYK3bq_mLs9C7JPDxwY137tw3dlCHhNV91GW_I67-AWT9WR6CWOQb4Qu8A5WJEalTvDHQSXY-Dr3Di_rgWmDb-n2aayff1wOm-t_sh-CAo6FqAK2L3m2LBC3Brnd2kuqoLUbZvoaog5NstGIPN_7TJ3mHRZls2KCH8cLVMNFL3P6bQDPm1k8dKCEzGI7sL9P7K0RKd7lrkaQNztlYRcfkVUwzhOk4vUYLhZW84NUpTfco6oSjn_PtTFTcJlX7rulJQ', 'width': 4160}, {'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103827160950855151643"">Adolfo Boluda Escola</a>'], 'photo_reference': 'ATKogpdPsi8AOYv1mugeMS5rSGJWs66j256rFadYhMSw2uGyVHOEHNQW8zeh3JZE3NSZXxn_IZ4paRnGIwEFzTSUq7c_xzyz2bfDJhTpmDs8bXXpdZP-GvgVp4OIHGDvobQ04YQJhYcO7SR1sdqkjcG9P1SabYSgoW-3LfifF2b2KQYI3REkpXw_29BxFczZsh5BXy-aYOwMgbxmkVsCsqWz8LGwNiXA2pIUgGX7QVMBDwkG0iPNqXqkEiid6xttK8b4UVbVOpzl2C9Ojv6KA3HSUzBNYxNQo0r13rNzVs8e3vNXhyDKHjp1_fIwW5rmSKRj91QuKveMREdcb8gtWj3O5YZKiun3V00wPVyz-1HQvOdQ75GwI3mNkQ9ux5_6J_1Dpvwj0qubrxQ1rGX9ysAUa7fGmbNbrwLmwkOEO3P_MFZVFPYS', 'width': 4000}]"
omertcysphrrdmongjjfpeoljaacib,ENTREFOGONS GUADASUAR,ChIJV-p2wq-vYQ0RoaWrJRxw7Rw,,OPERATIONAL,627 46 69 27,https://www.google.com/maps/place/?q=place_id:ChIJV-p2wq-vYQ0RoaWrJRxw7Rw,1134,Guadasuar,Valencia,"Carrer Nou, 39",46610,Guadassuar,Valencia,España,Cerrado,Cerrado,11:30–15:00,11:30–15:00,11:30–15:00,11:30–15:00,11:30–15:00,4.6,"[{'author_name': 'Cristina Gimeno', 'author_url': 'https://www.google.com/maps/contrib/116207519353820770522/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocIvrqss2ejHBZfghC9NLHMvZzzlzA4qWjC8Kkjy-Isv9GtagQ=s128-c0x00000000-cc-rp-mo-ba2', 'rating': 5, 'relative_time_description': 'Hace 1 mes', 'text': 'La comida está espectacular 😋😋', 'time': 1753359015, 'translated': False}, {'author_name': 'Marcos S. E', 'author_url': 'https://www.google.com/maps/contrib/104969296974654418035/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/ALV-UjWmLKv9YGmYZsHPV2THyItCOPvJ8Ixp89uGww42XPWQw7vNgAayRg=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'Hace un año', 'text': 'Buenas combinaciones de Comida\nPrecio aceptable y buen Sabor\nRecomendable', 'time': 1721410832, 'translated': False}, {'author_name': 'mc p', 'author_url': 'https://www.google.com/maps/contrib/117377631119452770526/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/ALV-UjV_jPgQjqzB2QCa94r8paN25S0jZTlCO-fkTjU6efluMQvHPDpDdA=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'Hace 2 años', 'text': 'Recomiendo. Buena comida. El pollo está muy rico.', 'time': 1686230014, 'translated': False}, {'author_name': 'Merche Esteve', 'author_url': 'https://www.google.com/maps/contrib/104823845684081523182/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a/ACg8ocK0eMDzx3cDGNU-XBygaK4XPBw2B803JnU0bGXCwjv5QCLjhg=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 5, 'relative_time_description': 'Hace 4 años', 'text': 'Todo muy rico y a un precio excelente', 'time': 1613246595, 'translated': False}, {'author_name': 'Fernando Boïls Sais', 'author_url': 'https://www.google.com/maps/contrib/116430005002758671649/reviews', 'language': 'es', 'original_language': 'es', 'profile_photo_url': 'https://lh3.googleusercontent.com/a-/ALV-UjWNPMnN8h5YJ32fvC-F9AmeQF02Wws77nBrTqRPS1_n9-wDybcS4w=s128-c0x00000000-cc-rp-mo-ba4', 'rating': 4, 'relative_time_description': 'Hace 3 años', 'text': 'El mejor pollo asado que puedes comer.', 'time': 1638194476, 'translated': False}]","[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118113463064331547880"">Edwin Gatica</a>'], 'photo_reference': 'ATKogpdM6SdEQIHj_8IYV4jjw9vUOp7SXa6pgDXCp5AZWAPIOkfsVaXp3YWUQxfNVikv_3YPlDYTcC0VmPtZSW8NXLWS03g3nd7SMaSBnlMQPYU3qv5wKM4YRO9ney0g_6YaiKrRW1YEvsWh3Ro1-TDY2M5HIymTeZI_qQ6Aqcf5G-3SrkBGVbCYNiJtiPes3fgPNoTL5PPGDkI9BJmKgHV7xqq-Qc5FIIxHvwQMZiQGF-VMtp5fXfLfOyCp4Pha6TzOncfkMwFezbs9kHpk8sdni8-yU5nZi1RwBlmroJ7O5OcFjzlkKPfvihir3ZkGy7SCkAfk7sTDNSM5iUGBCbBP_qz0Zx3qo8z7qvydA4xEe6mNXnPrt2BKQeVTgIYmxnXgE52shjwirJT1gU02p4FeBtILVNhaLQaWPgjKF9mOF3lJRg', 'width': 3456}]"
